disease_name,spread_percentage,pesticide_name,common_name,REI,PHI,what_caused_it
Tomato Southern Blight,18.1,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,18.2,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,18.3,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,18.4,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,18.5,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,18.6,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,18.7,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,18.8,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,18.9,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,19.0,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,19.1,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,19.2,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,19.3,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,19.4,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,19.5,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,19.6,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,19.7,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,19.8,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,19.9,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,20.0,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,20.1,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,20.2,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,20.3,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,20.4,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,20.5,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,20.6,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,20.7,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,20.8,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,20.9,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,21.0,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,21.1,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,21.2,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,21.3,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,21.4,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,21.5,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,21.6,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,21.7,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,21.8,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,21.9,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,22.0,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,22.1,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,22.2,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,22.3,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,22.4,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,22.5,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,22.6,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,22.7,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,22.8,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,22.9,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,23.0,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,23.1,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,23.2,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,23.3,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,23.4,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,23.5,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,23.6,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,23.7,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,23.8,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,23.9,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,24.0,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,24.1,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,24.2,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,24.3,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,24.4,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,24.5,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,24.6,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,24.7,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,24.8,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,24.9,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,25.0,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,25.1,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,25.2,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,25.3,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,25.4,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,25.5,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,25.6,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,25.7,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,25.8,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,25.9,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,26.0,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,26.1,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,26.2,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,26.3,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,26.4,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,26.5,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,26.6,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,26.7,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,26.8,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,26.9,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
